Order ID,Order Date,Ship Date,Ship Mode,Segment,City,State,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,Delivery Time,Profit Margin,Total Discount Effect
CA-2015-156524,2015-11-20,2015-11-26,Standard Class,Consumer,New York City,New York,East,OFF-PA-10003883,Office Supplies,Paper,19.65,3,0.0,9.039,6,0.46,0.0
CA-2015-122210,2015-11-30,2015-12-04,Standard Class,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10003656,Office Supplies,Binders,152.991,3,0.7,-122.3928,4,-0.7999999999999999,2.0999999999999996
CA-2015-122210,2015-11-30,2015-12-04,Standard Class,Consumer,Philadelphia,Pennsylvania,East,OFF-FA-10000053,Office Supplies,Fasteners,10.584,7,0.2,-2.3814,4,-0.22500000000000003,1.4000000000000001
CA-2015-122210,2015-11-30,2015-12-04,Standard Class,Consumer,Philadelphia,Pennsylvania,East,TEC-PH-10002807,Technology,Phones,94.92,4,0.4,15.82,4,0.16666666666666666,1.6
CA-2015-156377,2015-12-31,2016-01-05,Standard Class,Consumer,Grand Prairie,Texas,Central,FUR-FU-10002364,Furniture,Furnishings,14.76,5,0.6,-11.439,5,-0.775,3.0
CA-2015-156377,2015-12-31,2016-01-05,Standard Class,Consumer,Grand Prairie,Texas,Central,OFF-BI-10002954,Office Supplies,Binders,3.656,4,0.8,-5.8496,5,-1.5999999999999999,3.2
US-2017-157896,2017-11-16,2017-11-16,Same Day,Consumer,New York City,New York,East,OFF-PA-10004092,Office Supplies,Paper,146.82,3,0.0,73.41,0,0.5,0.0
CA-2014-159520,2014-06-06,2014-06-11,Standard Class,Corporate,Long Beach,New York,East,OFF-BI-10003982,Office Supplies,Binders,149.544,9,0.2,50.4711,5,0.33749999999999997,1.8
CA-2014-159520,2014-06-06,2014-06-11,Standard Class,Corporate,Long Beach,New York,East,OFF-SU-10001664,Office Supplies,Supplies,17.14,2,0.0,4.4564,5,0.26,0.0
CA-2014-159520,2014-06-06,2014-06-11,Standard Class,Corporate,Long Beach,New York,East,FUR-TA-10003238,Furniture,Tables,991.764,3,0.4,-319.264953,5,-0.3219162552784735,1.2000000000000002
CA-2016-155481,2016-09-01,2016-09-05,Standard Class,Corporate,Philadelphia,Pennsylvania,East,OFF-PA-10004675,Office Supplies,Paper,30.48,6,0.2,9.906,4,0.325,1.2000000000000002
CA-2016-155481,2016-09-01,2016-09-05,Standard Class,Corporate,Philadelphia,Pennsylvania,East,TEC-PH-10002293,Technology,Phones,23.988,2,0.4,-4.7976,4,-0.2,0.8
CA-2016-155481,2016-09-01,2016-09-05,Standard Class,Corporate,Philadelphia,Pennsylvania,East,OFF-FA-10002780,Office Supplies,Fasteners,16.688,7,0.2,5.4236,4,0.32500000000000007,1.4000000000000001
US-2016-152051,2016-06-25,2016-06-29,Standard Class,Corporate,York,Pennsylvania,East,FUR-CH-10002965,Furniture,Chairs,422.058,3,0.3,-18.0882,4,-0.04285714285714286,0.8999999999999999
US-2016-152051,2016-06-25,2016-06-29,Standard Class,Corporate,York,Pennsylvania,East,OFF-BI-10004781,Office Supplies,Binders,38.088,4,0.7,-27.9312,4,-0.7333333333333333,2.8
US-2016-152051,2016-06-25,2016-06-29,Standard Class,Corporate,York,Pennsylvania,East,OFF-ST-10001713,Office Supplies,Storage,254.352,6,0.2,-50.8704,4,-0.19999999999999998,1.2000000000000002
CA-2014-141607,2014-12-12,2014-12-17,Standard Class,Consumer,Concord,California,West,FUR-FU-10003975,Furniture,Furnishings,43.31,1,0.0,4.331,5,0.1,0.0
CA-2017-102771,2017-03-31,2017-04-05,Standard Class,Consumer,New York City,New York,East,TEC-PH-10001536,Technology,Phones,84.95,5,0.0,22.087,5,0.26,0.0
US-2017-139969,2017-11-19,2017-11-26,Standard Class,Consumer,College Station,Texas,Central,FUR-CH-10001973,Furniture,Chairs,233.058,3,0.3,-53.2704,7,-0.2285714285714286,0.8999999999999999
CA-2014-167360,2014-11-24,2014-11-29,Second Class,Consumer,Saint Louis,Missouri,Central,TEC-AC-10001772,Technology,Accessories,111.79,7,0.0,43.5981,5,0.39,0.0
CA-2015-123505,2015-11-22,2015-11-26,Standard Class,Consumer,Quincy,Massachusetts,East,OFF-PA-10002586,Office Supplies,Paper,14.94,3,0.0,7.0218,4,0.47000000000000003,0.0
CA-2016-117282,2016-07-14,2016-07-18,Standard Class,Corporate,New York City,New York,East,OFF-BI-10004094,Office Supplies,Binders,14.16,2,0.2,5.133,4,0.3625,0.4
US-2016-120460,2016-04-30,2016-05-05,Standard Class,Home Office,Dallas,Texas,Central,FUR-FU-10004973,Furniture,Furnishings,22.608,3,0.6,-10.1736,5,-0.45,1.7999999999999998
CA-2016-111115,2016-07-25,2016-07-27,Second Class,Consumer,Los Angeles,California,West,OFF-FA-10000624,Office Supplies,Fasteners,21.48,6,0.0,10.74,2,0.5,0.0
CA-2014-124646,2014-06-22,2014-06-24,First Class,Consumer,Minneapolis,Minnesota,Central,OFF-ST-10001097,Office Supplies,Storage,501.81,3,0.0,0.0,2,0.0,0.0
CA-2014-124646,2014-06-22,2014-06-24,First Class,Consumer,Minneapolis,Minnesota,Central,OFF-ST-10001469,Office Supplies,Storage,161.94,3,0.0,9.7164,2,0.060000000000000005,0.0
CA-2017-148166,2017-10-21,2017-10-26,Standard Class,Home Office,Deltona,Florida,South,OFF-AR-10004956,Office Supplies,Art,17.856,4,0.2,2.0088,5,0.11249999999999999,0.8
CA-2016-159737,2016-09-03,2016-09-09,Standard Class,Consumer,Chicago,Illinois,Central,OFF-BI-10004236,Office Supplies,Binders,8.808,3,0.8,-14.9736,6,-1.7,2.4000000000000004
CA-2016-141019,2016-05-14,2016-05-14,Same Day,Consumer,Cincinnati,Ohio,East,FUR-FU-10002937,Furniture,Furnishings,79.384,1,0.2,29.769,0,0.375,0.2
CA-2016-101938,2016-01-07,2016-01-12,Standard Class,Home Office,Oakland,California,West,OFF-AR-10003696,Office Supplies,Art,34.58,1,0.0,10.0282,5,0.29000000000000004,0.0
CA-2017-166296,2017-03-13,2017-03-19,Standard Class,Home Office,Manteca,California,West,OFF-PA-10004359,Office Supplies,Paper,314.55,3,0.0,150.984,6,0.48000000000000004,0.0
CA-2016-154018,2016-10-13,2016-10-19,Standard Class,Consumer,Laredo,Texas,Central,TEC-AC-10002402,Technology,Accessories,191.976,3,0.2,23.997,6,0.125,0.6000000000000001
CA-2016-154018,2016-10-13,2016-10-19,Standard Class,Consumer,Laredo,Texas,Central,OFF-PA-10000551,Office Supplies,Paper,8.288,2,0.2,3.0044,6,0.3625,0.4
CA-2016-154018,2016-10-13,2016-10-19,Standard Class,Consumer,Laredo,Texas,Central,FUR-FU-10003394,Furniture,Furnishings,139.92,5,0.6,-150.414,6,-1.075,3.0
CA-2016-154018,2016-10-13,2016-10-19,Standard Class,Consumer,Laredo,Texas,Central,OFF-AR-10002067,Office Supplies,Art,15.872,1,0.2,1.1904,6,0.075,0.2
CA-2016-154018,2016-10-13,2016-10-19,Standard Class,Consumer,Laredo,Texas,Central,OFF-BI-10004140,Office Supplies,Binders,6.286,7,0.8,-11.0005,6,-1.7500000000000002,5.6000000000000005
CA-2017-117870,2017-01-27,2017-01-30,Second Class,Consumer,Kent,Ohio,East,OFF-AR-10004078,Office Supplies,Art,14.016,3,0.2,1.752,3,0.125,0.6000000000000001
CA-2017-117870,2017-01-27,2017-01-30,Second Class,Consumer,Kent,Ohio,East,TEC-AC-10000927,Technology,Accessories,71.976,3,0.2,-8.997,3,-0.125,0.6000000000000001
CA-2017-117870,2017-01-27,2017-01-30,Second Class,Consumer,Kent,Ohio,East,TEC-PH-10003931,Technology,Phones,107.982,3,0.4,-26.9955,3,-0.25,1.2000000000000002
US-2017-137491,2017-11-19,2017-11-25,Standard Class,Corporate,San Angelo,Texas,Central,FUR-CH-10004675,Furniture,Chairs,305.312,2,0.3,-8.7232,6,-0.02857142857142857,0.6
CA-2014-152296,2014-08-01,2014-08-03,First Class,Consumer,San Francisco,California,West,OFF-BI-10004506,Office Supplies,Binders,19.752,3,0.2,6.9132,2,0.35000000000000003,0.6000000000000001
CA-2016-112025,2016-07-30,2016-08-04,Standard Class,Home Office,Houston,Texas,Central,OFF-BI-10002353,Office Supplies,Binders,9.264,3,0.8,-13.896,5,-1.5000000000000002,2.4000000000000004
CA-2015-132507,2015-07-30,2015-08-03,Second Class,Corporate,Houston,Texas,Central,OFF-ST-10000943,Office Supplies,Storage,61.792,4,0.2,6.1792,4,0.09999999999999999,0.8
CA-2016-125738,2016-10-15,2016-10-21,Standard Class,Home Office,Salt Lake City,Utah,West,OFF-PA-10000740,Office Supplies,Paper,45.68,2,0.0,21.0128,6,0.45999999999999996,0.0
CA-2016-125738,2016-10-15,2016-10-21,Standard Class,Home Office,Salt Lake City,Utah,West,OFF-PA-10003001,Office Supplies,Paper,60.12,9,0.0,28.8576,6,0.48000000000000004,0.0
CA-2016-125738,2016-10-15,2016-10-21,Standard Class,Home Office,Salt Lake City,Utah,West,OFF-BI-10001628,Office Supplies,Binders,41.72,5,0.2,13.0375,6,0.3125,1.0
CA-2016-125738,2016-10-15,2016-10-21,Standard Class,Home Office,Salt Lake City,Utah,West,OFF-PA-10001509,Office Supplies,Paper,71.6,8,0.0,32.936,6,0.46,0.0
CA-2016-128818,2016-05-07,2016-05-11,Standard Class,Consumer,New York City,New York,East,OFF-BI-10000309,Office Supplies,Binders,85.232,7,0.2,30.8966,4,0.3625,1.4000000000000001
CA-2016-128818,2016-05-07,2016-05-11,Standard Class,Consumer,New York City,New York,East,OFF-LA-10003923,Office Supplies,Labels,44.4,3,0.0,22.2,4,0.5,0.0
CA-2016-128818,2016-05-07,2016-05-11,Standard Class,Consumer,New York City,New York,East,FUR-CH-10002084,Furniture,Chairs,442.764,4,0.1,59.0352,4,0.13333333333333333,0.4
CA-2016-128818,2016-05-07,2016-05-11,Standard Class,Consumer,New York City,New York,East,TEC-MA-10000488,Technology,Machines,2481.694599999993,5,0.0,580.6578819999995,4,0.2339763651820821,0.0
CA-2016-128818,2016-05-07,2016-05-11,Standard Class,Consumer,New York City,New York,East,TEC-AC-10001767,Technology,Accessories,199.95,5,0.0,21.9945,4,0.11,0.0
CA-2016-128818,2016-05-07,2016-05-11,Standard Class,Consumer,New York City,New York,East,FUR-FU-10001940,Furniture,Furnishings,63.68,8,0.0,28.0192,4,0.44,0.0
CA-2017-124576,2017-08-01,2017-08-04,Second Class,Corporate,Salinas,California,West,OFF-BI-10002735,Office Supplies,Binders,54.896,2,0.2,18.5274,3,0.3375,0.4
CA-2016-101378,2016-07-14,2016-07-14,Same Day,Consumer,Huntsville,Alabama,South,TEC-AC-10002345,Technology,Accessories,29.0,2,0.0,7.25,0,0.25,0.0
CA-2017-143063,2017-08-10,2017-08-15,Standard Class,Consumer,Columbus,Indiana,Central,OFF-EN-10003134,Office Supplies,Envelopes,70.08,6,0.0,35.04,5,0.5,0.0
CA-2017-143063,2017-08-10,2017-08-15,Standard Class,Consumer,Columbus,Indiana,Central,FUR-FU-10003708,Furniture,Furnishings,121.3,2,0.0,25.473,5,0.21,0.0
CA-2017-143063,2017-08-10,2017-08-15,Standard Class,Consumer,Columbus,Indiana,Central,TEC-PH-10003645,Technology,Phones,1454.49,9,0.0,378.1674,5,0.26,0.0
CA-2016-118913,2016-06-25,2016-06-29,Standard Class,Consumer,Los Angeles,California,West,OFF-AP-10000692,Office Supplies,Appliances,60.81,3,0.0,17.0268,4,0.28,0.0
CA-2016-128412,2016-12-10,2016-12-17,Standard Class,Consumer,Seattle,Washington,West,OFF-BI-10001718,Office Supplies,Binders,153.552,3,0.2,51.8238,7,0.3375,0.6000000000000001
CA-2016-128412,2016-12-10,2016-12-17,Standard Class,Consumer,Seattle,Washington,West,OFF-AP-10002082,Office Supplies,Appliances,65.34,3,0.0,22.869,7,0.35,0.0
CA-2016-128412,2016-12-10,2016-12-17,Standard Class,Consumer,Seattle,Washington,West,OFF-PA-10001125,Office Supplies,Paper,123.92,4,0.0,55.764,7,0.45,0.0
CA-2016-128412,2016-12-10,2016-12-17,Standard Class,Consumer,Seattle,Washington,West,OFF-AP-10000252,Office Supplies,Appliances,35.1,3,0.0,12.285,7,0.35,0.0
CA-2016-128412,2016-12-10,2016-12-17,Standard Class,Consumer,Seattle,Washington,West,TEC-AC-10003038,Technology,Accessories,44.75,5,0.0,8.5025,7,0.19,0.0
CA-2016-136483,2016-12-01,2016-12-06,Standard Class,Consumer,Knoxville,Tennessee,South,OFF-AR-10000940,Office Supplies,Art,4.704,2,0.2,0.4116,5,0.08750000000000001,0.4
CA-2014-163013,2014-11-28,2014-12-04,Standard Class,Consumer,Montgomery,Alabama,South,OFF-AR-10001954,Office Supplies,Art,14.67,3,0.0,3.9609,6,0.27,0.0
CA-2015-135363,2015-03-28,2015-04-02,Standard Class,Consumer,Philadelphia,Pennsylvania,East,OFF-PA-10003177,Office Supplies,Paper,15.552,3,0.2,5.4432,5,0.35000000000000003,0.6000000000000001
CA-2015-135363,2015-03-28,2015-04-02,Standard Class,Consumer,Philadelphia,Pennsylvania,East,OFF-PA-10000533,Office Supplies,Paper,5.232,1,0.2,1.7004,5,0.32499999999999996,0.2
US-2014-165659,2014-06-01,2014-06-06,Standard Class,Consumer,Little Rock,Arkansas,South,FUR-FU-10001935,Furniture,Furnishings,22.2,6,0.0,9.102,5,0.41000000000000003,0.0
US-2014-165659,2014-06-01,2014-06-06,Standard Class,Consumer,Little Rock,Arkansas,South,TEC-PH-10002563,Technology,Phones,881.93,7,0.0,229.3018,5,0.26,0.0
CA-2015-138002,2015-09-06,2015-09-12,Standard Class,Home Office,Seattle,Washington,West,OFF-BI-10002160,Office Supplies,Binders,6.096,2,0.2,2.1336,6,0.35,0.4
CA-2015-138002,2015-09-06,2015-09-12,Standard Class,Home Office,Seattle,Washington,West,FUR-FU-10004748,Furniture,Furnishings,191.82,3,0.0,74.8098,6,0.39,0.0
CA-2015-128860,2015-06-29,2015-07-05,Standard Class,Consumer,Lancaster,Pennsylvania,East,FUR-FU-10001473,Furniture,Furnishings,20.104,1,0.2,1.7591,6,0.08750000000000001,0.2
CA-2016-164350,2016-09-10,2016-09-12,Second Class,Home Office,Bristol,Tennessee,South,OFF-AR-10000538,Office Supplies,Art,67.56,3,0.2,8.445,2,0.125,0.6000000000000001
US-2014-103905,2014-07-14,2014-07-20,Standard Class,Home Office,Aurora,Illinois,Central,OFF-BI-10001098,Office Supplies,Binders,29.932,7,0.8,-46.3946,6,-1.55,5.6000000000000005
US-2014-103905,2014-07-14,2014-07-20,Standard Class,Home Office,Aurora,Illinois,Central,TEC-PH-10001552,Technology,Phones,38.272,4,0.2,3.8272,6,0.1,0.8
CA-2015-129854,2015-08-22,2015-08-26,Standard Class,Home Office,New York City,New York,East,OFF-AR-10000390,Office Supplies,Art,16.52,4,0.0,7.5992,4,0.46,0.0
CA-2014-125556,2014-11-14,2014-11-16,Second Class,Consumer,Fairfield,Connecticut,East,TEC-PH-10001079,Technology,Phones,832.93,7,0.0,233.2204,2,0.28,0.0
CA-2014-125556,2014-11-14,2014-11-16,Second Class,Consumer,Fairfield,Connecticut,East,OFF-BI-10003460,Office Supplies,Binders,43.8,10,0.0,21.024,2,0.48000000000000004,0.0
CA-2016-162313,2016-11-27,2016-11-30,First Class,Corporate,Lincoln Park,Michigan,Central,OFF-AP-10003842,Office Supplies,Appliances,167.292,6,0.1,29.7408,3,0.17777777777777778,0.6000000000000001
CA-2017-107874,2017-11-21,2017-11-25,Standard Class,Consumer,New York City,New York,East,FUR-FU-10003535,Furniture,Furnishings,27.42,1,0.0,11.2422,4,0.41,0.0
CA-2017-129378,2017-10-01,2017-10-02,First Class,Consumer,San Jose,California,West,OFF-BI-10002012,Office Supplies,Binders,2.286,1,0.2,0.504,1,0.2204724409448819,0.2
CA-2017-129378,2017-10-01,2017-10-02,First Class,Consumer,San Jose,California,West,OFF-BI-10001922,Office Supplies,Binders,61.776,13,0.2,20.8494,1,0.33749999999999997,2.6
CA-2017-129378,2017-10-01,2017-10-02,First Class,Consumer,San Jose,California,West,OFF-AP-10000576,Office Supplies,Appliances,241.96,2,0.0,60.49,1,0.25,0.0
CA-2017-129378,2017-10-01,2017-10-02,First Class,Consumer,San Jose,California,West,FUR-CH-10000553,Furniture,Chairs,108.608,4,0.2,9.5032,1,0.0875,0.8
CA-2014-151953,2014-09-20,2014-09-25,Standard Class,Corporate,Jacksonville,Florida,South,OFF-AR-10003469,Office Supplies,Art,2.816,2,0.2,0.9856,5,0.35000000000000003,0.4
CA-2017-130841,2017-07-28,2017-08-01,Standard Class,Corporate,San Francisco,California,West,OFF-BI-10000145,Office Supplies,Binders,9.984,4,0.2,3.6192,4,0.36250000000000004,0.8
CA-2017-130841,2017-07-28,2017-08-01,Standard Class,Corporate,San Francisco,California,West,OFF-ST-10001580,Office Supplies,Storage,14.98,1,0.0,4.1944,4,0.27999999999999997,0.0
CA-2017-130841,2017-07-28,2017-08-01,Standard Class,Corporate,San Francisco,California,West,TEC-PH-10001817,Technology,Phones,1145.6,4,0.2,100.24,4,0.08750000000000001,0.8
CA-2015-131884,2015-12-06,2015-12-06,Same Day,Consumer,Marion,Ohio,East,TEC-PH-10001578,Technology,Phones,485.94,2,0.4,-89.089,0,-0.18333333333333332,0.8
CA-2015-131884,2015-12-06,2015-12-06,Same Day,Consumer,Marion,Ohio,East,OFF-AR-10004078,Office Supplies,Art,37.376,8,0.2,4.672,0,0.125,1.6
CA-2015-131884,2015-12-06,2015-12-06,Same Day,Consumer,Marion,Ohio,East,FUR-CH-10004860,Furniture,Chairs,70.686,1,0.3,-24.2352,0,-0.3428571428571428,0.3
CA-2017-121909,2017-07-31,2017-08-05,Standard Class,Corporate,Philadelphia,Pennsylvania,East,OFF-PA-10003790,Office Supplies,Paper,54.816,3,0.2,17.8152,5,0.325,0.6000000000000001
CA-2016-106383,2016-03-19,2016-03-21,Second Class,Consumer,Littleton,Colorado,West,FUR-BO-10002202,Furniture,Bookcases,72.294,1,0.7,-98.8018,2,-1.3666666666666667,0.7
CA-2017-130771,2017-07-29,2017-08-03,Standard Class,Corporate,Austin,Texas,Central,OFF-FA-10003059,Office Supplies,Fasteners,2.896,2,0.2,0.4706,5,0.1625,0.4
CA-2017-130771,2017-07-29,2017-08-03,Standard Class,Corporate,Austin,Texas,Central,TEC-PH-10002496,Technology,Phones,124.792,1,0.2,15.599,5,0.125,0.2
CA-2016-139157,2016-10-01,2016-10-05,Standard Class,Consumer,New York City,New York,East,FUR-TA-10003238,Furniture,Tables,330.588,1,0.4,-115.7058,4,-0.35,0.4
CA-2014-128055,2014-03-31,2014-04-05,Standard Class,Consumer,San Francisco,California,West,OFF-BI-10004390,Office Supplies,Binders,673.568,2,0.2,252.588,5,0.375,0.4
CA-2014-128055,2014-03-31,2014-04-05,Standard Class,Consumer,San Francisco,California,West,OFF-AP-10002765,Office Supplies,Appliances,52.98,2,0.0,14.8344,5,0.28,0.0
CA-2017-157091,2017-06-26,2017-07-01,Standard Class,Consumer,La Porte,Indiana,Central,FUR-FU-10000293,Furniture,Furnishings,526.45,5,0.0,31.587,5,0.06,0.0
CA-2017-132122,2017-07-09,2017-07-14,Standard Class,Consumer,Chicago,Illinois,Central,OFF-ST-10003692,Office Supplies,Storage,228.92,5,0.2,14.3075,5,0.0625,1.0
CA-2015-123232,2015-12-14,2015-12-16,Second Class,Consumer,Portland,Oregon,West,TEC-PH-10001051,Technology,Phones,319.968,4,0.2,35.9964,2,0.1125,0.8
CA-2017-104066,2017-12-05,2017-12-10,Standard Class,Corporate,Burlington,Vermont,East,TEC-AC-10001013,Technology,Accessories,205.03,7,0.0,67.6599,5,0.32999999999999996,0.0
CA-2015-145849,2015-09-15,2015-09-17,Second Class,Consumer,Indianapolis,Indiana,Central,OFF-ST-10000025,Office Supplies,Storage,190.86,2,0.0,11.4516,2,0.05999999999999999,0.0
CA-2015-145849,2015-09-15,2015-09-17,Second Class,Consumer,Indianapolis,Indiana,Central,OFF-AR-10000817,Office Supplies,Art,24.32,8,0.0,8.2688,2,0.34,0.0
CA-2016-122322,2016-07-15,2016-07-21,Standard Class,Home Office,Provo,Utah,West,OFF-SU-10000952,Office Supplies,Supplies,44.4,5,0.0,12.432,6,0.28,0.0
CA-2017-166849,2017-04-20,2017-04-26,Standard Class,Home Office,Chicago,Illinois,Central,FUR-FU-10004597,Furniture,Furnishings,44.4,2,0.6,-52.17,6,-1.175,1.2
CA-2016-146633,2016-11-15,2016-11-17,Second Class,Consumer,Los Angeles,California,West,OFF-BI-10003527,Office Supplies,Binders,1016.792,1,0.2,381.297,2,0.375,0.2
CA-2016-146633,2016-11-15,2016-11-17,Second Class,Consumer,Los Angeles,California,West,OFF-BI-10002982,Office Supplies,Binders,38.136,7,0.2,13.3476,2,0.35,1.4000000000000001
US-2016-126893,2016-11-26,2016-12-01,Standard Class,Consumer,Philadelphia,Pennsylvania,East,TEC-PH-10004165,Technology,Phones,494.982,3,0.4,-115.4958,5,-0.23333333333333334,1.2000000000000002
CA-2017-103380,2017-11-21,2017-11-25,Standard Class,Home Office,Pasadena,California,West,OFF-ST-10003442,Office Supplies,Storage,56.56,2,0.0,15.2712,4,0.27,0.0
CA-2017-103380,2017-11-21,2017-11-25,Standard Class,Home Office,Pasadena,California,West,OFF-AR-10003856,Office Supplies,Art,5.56,2,0.0,1.4456,4,0.26,0.0
CA-2017-103380,2017-11-21,2017-11-25,Standard Class,Home Office,Pasadena,California,West,OFF-FA-10004248,Office Supplies,Fasteners,9.02,2,0.0,3.5178,4,0.39,0.0
CA-2017-103380,2017-11-21,2017-11-25,Standard Class,Home Office,Pasadena,California,West,OFF-AP-10001492,Office Supplies,Appliances,8.62,1,0.0,2.2412,4,0.26,0.0
CA-2017-103380,2017-11-21,2017-11-25,Standard Class,Home Office,Pasadena,California,West,TEC-PH-10004165,Technology,Phones,659.976,3,0.2,49.4982,4,0.075,0.6000000000000001
CA-2015-116092,2015-02-15,2015-02-18,Second Class,Consumer,Los Angeles,California,West,OFF-PA-10004285,Office Supplies,Paper,13.36,2,0.0,6.4128,3,0.48,0.0
CA-2015-116092,2015-02-15,2015-02-18,Second Class,Consumer,Los Angeles,California,West,OFF-BI-10001628,Office Supplies,Binders,41.72,5,0.2,13.0375,3,0.3125,1.0
CA-2015-116092,2015-02-15,2015-02-18,Second Class,Consumer,Los Angeles,California,West,OFF-BI-10000546,Office Supplies,Binders,11.52,5,0.2,4.176,3,0.36250000000000004,1.0
CA-2015-116092,2015-02-15,2015-02-18,Second Class,Consumer,Los Angeles,California,West,OFF-AP-10001391,Office Supplies,Appliances,541.44,6,0.0,157.0176,3,0.2899999999999999,0.0
CA-2015-116092,2015-02-15,2015-02-18,Second Class,Consumer,Los Angeles,California,West,OFF-PA-10000477,Office Supplies,Paper,19.44,3,0.0,9.3312,3,0.48000000000000004,0.0
CA-2016-117849,2016-04-15,2016-04-17,Second Class,Home Office,San Diego,California,West,OFF-PA-10004327,Office Supplies,Paper,143.7,3,0.0,68.976,2,0.48000000000000004,0.0
CA-2015-169201,2015-09-28,2015-10-01,First Class,Corporate,San Francisco,California,West,OFF-AP-10000696,Office Supplies,Appliances,43.26,3,0.0,14.2758,3,0.33,0.0
CA-2015-169201,2015-09-28,2015-10-01,First Class,Corporate,San Francisco,California,West,OFF-AP-10002082,Office Supplies,Appliances,43.56,2,0.0,15.246,3,0.35,0.0
CA-2016-164091,2016-09-17,2016-09-22,Standard Class,Corporate,Bangor,Maine,East,TEC-PH-10001944,Technology,Phones,437.85,3,0.0,131.355,5,0.29999999999999993,0.0
CA-2016-164091,2016-09-17,2016-09-22,Standard Class,Corporate,Bangor,Maine,East,FUR-FU-10004952,Furniture,Furnishings,109.48,2,0.0,33.9388,5,0.31,0.0
CA-2017-105214,2017-06-16,2017-06-19,First Class,Consumer,San Francisco,California,West,FUR-CH-10000015,Furniture,Chairs,1212.96,7,0.2,90.972,3,0.075,1.4000000000000001
CA-2017-105214,2017-06-16,2017-06-19,First Class,Consumer,San Francisco,California,West,OFF-PA-10001776,Office Supplies,Paper,18.54,2,0.0,8.7138,3,0.4700000000000001,0.0
CA-2015-117611,2015-11-08,2015-11-10,Second Class,Home Office,San Diego,California,West,OFF-FA-10002280,Office Supplies,Fasteners,5.0,1,0.0,2.4,2,0.48,0.0
CA-2015-117611,2015-11-08,2015-11-10,Second Class,Home Office,San Diego,California,West,TEC-AC-10002049,Technology,Accessories,371.97,3,0.0,66.9546,2,0.18,0.0
US-2015-137960,2015-12-18,2015-12-18,Same Day,Consumer,New York City,New York,East,TEC-AC-10002253,Technology,Accessories,166.24,1,0.0,24.936,0,0.15,0.0
CA-2017-122994,2017-02-06,2017-02-09,First Class,Consumer,Arlington,Virginia,South,FUR-BO-10004015,Furniture,Bookcases,359.97,3,0.0,79.1934,3,0.21999999999999997,0.0
CA-2016-131065,2016-11-14,2016-11-16,Second Class,Consumer,Atlanta,Georgia,South,TEC-AC-10004145,Technology,Accessories,499.98,2,0.0,114.9954,2,0.23,0.0
CA-2016-131065,2016-11-14,2016-11-16,Second Class,Consumer,Atlanta,Georgia,South,OFF-PA-10002479,Office Supplies,Paper,5.28,1,0.0,2.376,2,0.44999999999999996,0.0
CA-2016-131065,2016-11-14,2016-11-16,Second Class,Consumer,Atlanta,Georgia,South,OFF-BI-10004970,Office Supplies,Binders,8.26,2,0.0,3.8822,2,0.47000000000000003,0.0
CA-2017-149146,2017-10-12,2017-10-12,Same Day,Home Office,Monroe,North Carolina,South,OFF-PA-10003919,Office Supplies,Paper,7.968,2,0.2,2.6892,0,0.3375,0.4
CA-2017-137470,2017-09-17,2017-09-17,Same Day,Consumer,Seattle,Washington,West,OFF-PA-10002001,Office Supplies,Paper,12.96,2,0.0,6.3504,0,0.48999999999999994,0.0
CA-2017-105480,2017-12-20,2017-12-26,Standard Class,Corporate,Rochester,New York,East,OFF-PA-10002787,Office Supplies,Paper,6.48,1,0.0,3.1104,6,0.4799999999999999,0.0
CA-2017-105480,2017-12-20,2017-12-26,Standard Class,Corporate,Rochester,New York,East,OFF-BI-10003291,Office Supplies,Binders,6.984,1,0.2,2.3571,6,0.3375,0.2
CA-2017-164917,2017-12-02,2017-12-07,Standard Class,Corporate,Miami,Florida,South,OFF-AR-10004344,Office Supplies,Art,47.96,5,0.2,4.1965,5,0.08750000000000001,1.0
CA-2015-102036,2015-09-21,2015-09-27,Standard Class,Consumer,Seattle,Washington,West,OFF-ST-10003123,Office Supplies,Storage,199.74,6,0.0,47.9376,6,0.24000000000000002,0.0
CA-2015-142944,2015-03-06,2015-03-11,Standard Class,Consumer,San Francisco,California,West,FUR-FU-10000308,Furniture,Furnishings,435.26,7,0.0,95.7572,5,0.22,0.0
CA-2015-142944,2015-03-06,2015-03-11,Standard Class,Consumer,San Francisco,California,West,TEC-CO-10003763,Technology,Copiers,1119.984,2,0.2,377.9946,5,0.3375,0.4
CA-2014-157882,2014-10-03,2014-10-08,Second Class,Corporate,Los Angeles,California,West,FUR-TA-10001866,Furniture,Tables,143.432,1,0.2,3.5858,5,0.025,0.2
CA-2014-157882,2014-10-03,2014-10-08,Second Class,Corporate,Los Angeles,California,West,FUR-CH-10002774,Furniture,Chairs,122.352,3,0.2,13.7646,5,0.11249999999999999,0.6000000000000001
CA-2014-104283,2014-06-27,2014-07-01,Standard Class,Consumer,Southaven,Mississippi,South,OFF-ST-10004337,Office Supplies,Storage,306.2,5,0.0,0.0,4,0.0,0.0
CA-2014-104283,2014-06-27,2014-07-01,Standard Class,Consumer,Southaven,Mississippi,South,FUR-TA-10001039,Furniture,Tables,85.98,1,0.0,22.3548,4,0.26,0.0
